CustomerID,Age,ChurnStatus,Zscore_Genderdiff,Zscore_Age_rangediff,Zscore_MaritalStatusdiff,Zscore_IncomeLeveldiff,Gender_M,Age_range_20-30,Age_range_30-40,Age_range_40-50,Age_range_50-60,Age_range_60+,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_Low,IncomeLevel_Medium,Duration_Interation,Markov_Churn_prob,Complaint,Feedback,Inquiry,Resolved,Unresolved,Rolling_7D_Sum,Rolling_7D_0-200,Rolling_7D_200-400,Rolling_7D_400-600,Rolling_7D_600+,Rolling_7D_Books,Rolling_7D_Clothing,Rolling_7D_Electronics,Rolling_7D_Furniture,Rolling_7D_Groceries,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210+,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_310,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_360,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440+,Rolling_7D_Books_bined_Rolling_7D_Books_220+,Rolling_7D_Books_bined_Rolling_7D_Books_80,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_280,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_320,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_380,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_410+,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_80,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_150+,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_40,LoginFrequency,DaysSinceLastLogin,LoginFrequency_Ratio,ServiceUsage_Online Banking,ServiceUsage_Website,LoginCategory_Medium,LoginCategory_High,LoginCategory_VeryHigh
237,61,1,21.89879621763757,3.071478260869576,-30.394572535514392,33.05130105401849,True,False,False,False,False,True,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,352,0.32653061224489793,True,False,True,False,False
238,50,1,21.89879621763757,6.257337086092729,-14.640432432432394,-27.049698105218543,True,False,False,True,False,False,False,False,True,False,False,0.0,0.19321674463828992,0.0,0.0,1.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,102,0.4489795918367347,False,False,True,False,False
239,29,1,-23.096539171392866,-17.03300532544377,38.16131641791046,-9.421697848511641,False,True,False,False,False,False,True,False,False,False,True,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,484.93,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,83,0.8775510204081632,False,False,False,True,False
240,58,0,21.89879621763757,20.95184062015504,-30.394572535514392,-27.049698105218543,True,False,False,False,True,False,False,False,False,False,False,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,157,0.6122448979591837,True,False,False,True,False
241,38,0,-23.096539171392866,-19.06215384615383,-30.394572535514392,-9.421697848511641,False,False,True,False,False,False,False,False,False,False,True,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,12,0.02040816326530612,False,False,False,False,False
242,28,1,-23.096539171392866,-17.03300532544377,0.8601143009037884,33.05130105401849,False,True,False,False,False,False,False,True,False,True,False,117.0,0.22918367830826233,1.0,1.0,0.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,318,0.7142857142857143,True,False,False,True,False
243,61,0,21.89879621763757,3.071478260869576,38.16131641791046,-9.421697848511641,True,False,False,False,False,True,True,False,False,False,True,0.0,0.19321674463828992,0.0,0.0,1.0,0.0,1.0,458.27,False,False,True,False,0.0,160.29,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,18,22,0.3673469387755102,False,True,True,False,False
244,55,0,-23.096539171392866,20.95184062015504,-14.640432432432394,-27.049698105218543,False,False,False,False,True,False,False,False,True,False,False,179.0,0.25518101723751463,2.0,0.0,0.0,0.0,2.0,437.79999999999995,False,False,True,False,0.0,0.0,322.59,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15,193,0.30612244897959184,True,False,False,False,False
245,46,0,-23.096539171392866,6.257337086092729,0.8601143009037884,33.05130105401849,False,False,False,True,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.29,False,False,True,False,0.0,0.0,0.0,414.29,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,21,227,0.42857142857142855,True,False,True,False,False
246,65,0,-23.096539171392866,3.071478260869576,-30.394572535514392,-9.421697848511641,False,False,False,False,False,True,False,False,False,False,True,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,282,0.8163265306122449,False,False,False,True,False
247,58,0,-23.096539171392866,20.95184062015504,-30.394572535514392,-9.421697848511641,False,False,False,False,True,False,False,False,False,False,True,242.0,0.1975286889605726,1.0,1.0,0.0,2.0,0.0,259.07,False,True,False,False,0.0,259.07,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,7,0.04081632653061224,True,False,False,False,False
248,20,1,21.89879621763757,2.2382000000000004,38.16131641791046,-27.049698105218543,True,False,False,False,False,False,True,False,False,False,False,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,113.73,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,127,0.6122448979591837,True,False,False,True,False
249,45,0,-23.096539171392866,6.257337086092729,-14.640432432432394,33.05130105401849,False,False,False,True,False,False,False,False,True,True,False,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,328,0.8163265306122449,False,True,False,True,False
250,37,0,21.89879621763757,-19.06215384615383,-14.640432432432394,33.05130105401849,True,False,True,False,False,False,False,False,True,True,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,286.86,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,356,0.6530612244897959,False,True,False,True,False
251,43,1,-23.096539171392866,6.257337086092729,-30.394572535514392,-9.421697848511641,False,False,False,True,False,False,False,False,False,False,True,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,282,0.5714285714285714,False,True,False,True,False
252,41,1,21.89879621763757,6.257337086092729,-14.640432432432394,-9.421697848511641,True,False,False,True,False,False,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,142,0.22448979591836735,True,False,False,False,False
253,69,0,21.89879621763757,3.071478260869576,0.8601143009037884,-9.421697848511641,True,False,False,False,False,True,False,True,False,False,True,0.0,0.1975286889605726,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,28,0.14285714285714285,True,False,False,False,False
254,64,1,-23.096539171392866,3.071478260869576,38.16131641791046,33.05130105401849,False,False,False,False,False,True,True,False,False,True,False,16.0,0.1929924212342249,1.0,0.0,1.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,128,0.02040816326530612,False,False,False,False,False
255,38,0,21.89879621763757,-19.06215384615383,-30.394572535514392,-9.421697848511641,True,False,True,False,False,False,False,False,False,False,True,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,197,0.8775510204081632,False,False,False,True,False
256,47,0,-23.096539171392866,6.257337086092729,-14.640432432432394,-9.421697848511641,False,False,False,True,False,False,False,False,True,False,True,89.0,0.209352755963068,0.0,1.0,1.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,127,0.5714285714285714,False,False,False,True,False
257,21,0,-23.096539171392866,-17.03300532544377,-14.640432432432394,33.05130105401849,False,True,False,False,False,False,False,False,True,True,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,334,0.7959183673469388,False,True,False,True,False
258,53,0,21.89879621763757,20.95184062015504,0.8601143009037884,33.05130105401849,True,False,False,False,True,False,False,True,False,True,False,109.0,0.22918367830826233,1.0,1.0,0.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,197,0.3877551020408163,False,False,True,False,False
259,57,0,21.89879621763757,20.95184062015504,-14.640432432432394,-27.049698105218543,True,False,False,False,True,False,False,False,True,False,False,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,367.84,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,290,0.7959183673469388,True,False,False,True,False
260,27,1,21.89879621763757,-17.03300532544377,0.8601143009037884,33.05130105401849,True,True,False,False,False,False,False,True,False,True,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,382.53,False,True,False,False,0.0,0.0,0.0,382.53,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,32,129,0.6530612244897959,False,True,False,True,False
261,27,1,21.89879621763757,-17.03300532544377,38.16131641791046,33.05130105401849,True,True,False,False,False,False,True,False,False,True,False,0.0,0.25518101723751463,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49,216,1.0,True,False,False,False,True
262,59,1,-23.096539171392866,20.95184062015504,-30.394572535514392,-27.049698105218543,False,False,False,False,True,False,False,False,False,False,False,46.0,0.209352755963068,0.0,2.0,0.0,0.0,2.0,474.7,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,330,0.6122448979591837,False,True,False,True,False
263,41,0,21.89879621763757,6.257337086092729,0.8601143009037884,33.05130105401849,True,False,False,True,False,False,False,True,False,True,False,48.0,0.22918367830826233,1.0,1.0,0.0,2.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3,0.04081632653061224,False,True,False,False,False
264,21,0,-23.096539171392866,-17.03300532544377,-14.640432432432394,-27.049698105218543,False,True,False,False,False,False,False,False,True,False,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,298,0.8979591836734694,True,False,False,True,False
265,64,0,21.89879621763757,3.071478260869576,-14.640432432432394,33.05130105401849,True,False,False,False,False,True,False,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,269,0.8775510204081632,True,False,False,True,False
266,44,0,21.89879621763757,6.257337086092729,38.16131641791046,-27.049698105218543,True,False,False,True,False,False,True,False,False,False,False,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,358,0.7551020408163265,True,False,False,True,False
267,68,0,-23.096539171392866,3.071478260869576,0.8601143009037884,-9.421697848511641,False,False,False,False,False,True,False,True,False,False,True,0.0,0.19321674463828992,0.0,0.0,1.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,37,0.3877551020408163,True,False,True,False,False
268,62,0,21.89879621763757,3.071478260869576,-30.394572535514392,-9.421697848511641,True,False,False,False,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,12,0.5306122448979592,False,False,False,True,False
269,21,0,-23.096539171392866,-17.03300532544377,-14.640432432432394,-9.421697848511641,False,True,False,False,False,False,False,False,True,False,True,130.0,0.22918367830826233,0.0,2.0,0.0,1.0,1.0,335.38,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,198,0.02040816326530612,False,False,False,False,False
270,49,0,21.89879621763757,6.257337086092729,0.8601143009037884,-27.049698105218543,True,False,False,True,False,False,False,True,False,False,False,0.0,0.19321674463828992,0.0,0.0,1.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,263,0.8571428571428571,False,False,False,True,False
271,27,1,21.89879621763757,-17.03300532544377,-14.640432432432394,-9.421697848511641,True,True,False,False,False,False,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,64,0.5714285714285714,True,False,False,True,False
272,28,1,-23.096539171392866,-17.03300532544377,-30.394572535514392,33.05130105401849,False,True,False,False,False,False,False,False,False,True,False,110.0,0.209352755963068,0.0,1.0,1.0,0.0,2.0,252.9,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,168,0.5306122448979592,True,False,False,True,False
273,45,0,-23.096539171392866,6.257337086092729,0.8601143009037884,-27.049698105218543,False,False,False,True,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,123,0.8163265306122449,False,False,False,True,False
274,63,0,-23.096539171392866,3.071478260869576,-14.640432432432394,33.05130105401849,False,False,False,False,False,True,False,False,True,True,False,0.0,0.209352755963068,0.0,1.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,341,0.7142857142857143,True,False,False,True,False
275,25,0,-23.096539171392866,-17.03300532544377,-30.394572535514392,33.05130105401849,False,True,False,False,False,False,False,False,False,True,False,13.0,0.19321674463828992,0.0,1.0,1.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,199,0.061224489795918366,False,True,False,False,False
276,57,1,-23.096539171392866,20.95184062015504,0.8601143009037884,33.05130105401849,False,False,False,False,True,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.56,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,212,0.5306122448979592,True,False,False,True,False
277,39,0,-23.096539171392866,-19.06215384615383,0.8601143009037884,-27.049698105218543,False,False,True,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,178,0.673469387755102,False,False,False,True,False
278,51,0,-23.096539171392866,20.95184062015504,38.16131641791046,33.05130105401849,False,False,False,False,True,False,True,False,False,True,False,0.0,0.209352755963068,0.0,1.0,0.0,0.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,312,0.4489795918367347,True,False,True,False,False
279,62,0,21.89879621763757,3.071478260869576,-30.394572535514392,-9.421697848511641,True,False,False,False,False,True,False,False,False,False,True,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,263,0.12244897959183673,False,False,False,False,False
280,52,0,-23.096539171392866,20.95184062015504,0.8601143009037884,-27.049698105218543,False,False,False,False,True,False,False,True,False,False,False,62.0,0.25518101723751463,1.0,0.0,1.0,1.0,1.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,42,0.8571428571428571,True,False,False,True,False
281,52,0,21.89879621763757,20.95184062015504,38.16131641791046,-9.421697848511641,True,False,False,False,True,False,True,False,False,False,True,0.0,0.1929924212342249,0.0,0.0,1.0,1.0,0.0,369.04,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34,16,0.6938775510204082,True,False,False,True,False
282,42,1,21.89879621763757,6.257337086092729,0.8601143009037884,-27.049698105218543,True,False,False,True,False,False,False,True,False,False,False,0.0,0.22918367830826233,0.0,1.0,0.0,1.0,0.0,403.47,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,162,0.061224489795918366,True,False,False,False,False
