CustomerID,Age,ChurnStatus,Zscore_Genderdiff,Zscore_Age_rangediff,Zscore_MaritalStatusdiff,Zscore_IncomeLeveldiff,Duration_Interation,Markov_Churn_prob,Gender_M,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_Low,IncomeLevel_Medium,Age_range_20-30,Age_range_30-40,Age_range_40-50,Age_range_50-60,Age_range_60+,Rolling_7D_Sum,Rolling_7D_0-200,Rolling_7D_200-400,Rolling_7D_400-600,Rolling_7D_600+,Rolling_7D_Books,Rolling_7D_Clothing,Rolling_7D_Electronics,Rolling_7D_Furniture,Rolling_7D_Groceries,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210,Rolling_7D_Furniture_bined_Rolling_7D_Furniture_210+,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_310,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_360,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440,Rolling_7D_Electronics_bined_Rolling_7D_Electronics_440+,Rolling_7D_Books_bined_Rolling_7D_Books_220+,Rolling_7D_Books_bined_Rolling_7D_Books_80,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_280,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_320,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_380,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_410+,Rolling_7D_Groceries_bined_Rolling_7D_Groceries_80,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_150+,Rolling_7D_Clothing_bined_Rolling_7D_Clothing_40,LoginFrequency,DaysSinceLastLogin,LoginFrequency_Ratio,ServiceUsage_Online Banking,ServiceUsage_Website,LoginCategory_Medium,LoginCategory_High,LoginCategory_VeryHigh
590,38,0,21.89879621763757,-19.06215384615383,-14.640432432432394,-27.049698105218543,0.0,0.0,True,False,False,True,False,False,False,True,False,False,False,80.94,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,78,0.4285714285714285,False,False,True,False,False
591,63,0,-23.096539171392862,3.071478260869576,-30.394572535514392,-9.42169784851164,18.0,0.2551810172375146,False,False,False,False,False,True,False,False,False,False,True,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,252,0.4081632653061224,True,False,True,False,False
592,33,0,21.89879621763757,-19.06215384615383,38.16131641791046,33.05130105401849,0.0,0.0,True,True,False,False,True,False,False,True,False,False,False,299.66,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,331,0.8979591836734694,False,False,False,True,False
593,54,0,-23.096539171392862,20.95184062015504,0.8601143009037884,-9.42169784851164,0.0,0.2291836783082623,False,False,True,False,False,True,False,False,False,True,False,139.97,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,361,0.1836734693877551,True,False,False,False,False
594,59,0,21.89879621763757,20.95184062015504,-30.394572535514392,33.05130105401849,163.0,0.1932167446382899,True,False,False,False,True,False,False,False,False,True,False,396.71,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,205,0.6122448979591837,False,False,False,True,False
595,22,0,-23.096539171392862,-17.03300532544377,-14.640432432432394,33.05130105401849,0.0,0.2291836783082623,False,False,False,True,True,False,True,False,False,False,False,515.13,False,False,True,False,0.0,0.0,0.0,351.93,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,48,252,0.979591836734694,True,False,False,False,True
596,67,0,-23.096539171392862,3.071478260869576,38.16131641791046,33.05130105401849,0.0,0.0,False,True,False,False,True,False,False,False,False,False,True,377.81,False,True,False,False,0.0,0.0,0.0,377.81,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,207,0.0816326530612244,False,False,False,False,False
597,68,0,21.89879621763757,3.071478260869576,38.16131641791046,-9.42169784851164,0.0,0.209352755963068,True,True,False,False,False,True,False,False,False,False,True,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,75,0.1836734693877551,False,True,False,False,False
598,31,0,21.89879621763757,-19.06215384615383,-14.640432432432394,-27.049698105218543,0.0,0.0,True,False,False,True,False,False,False,True,False,False,False,464.5,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,175,0.8163265306122449,True,False,False,True,False
599,48,0,21.89879621763757,6.257337086092729,0.8601143009037884,33.05130105401849,165.0,0.2291836783082623,True,False,True,False,True,False,False,False,True,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,15,0.0612244897959183,False,True,False,False,False
600,63,0,-23.096539171392862,3.071478260869576,0.8601143009037884,-9.42169784851164,0.0,0.1932167446382899,False,False,True,False,False,True,False,False,False,False,True,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,39,0.7755102040816326,True,False,False,True,False
601,41,0,-23.096539171392862,6.257337086092729,-14.640432432432394,33.05130105401849,7.0,0.2551810172375146,False,False,False,True,True,False,False,False,True,False,False,329.23,False,True,False,False,0.0,329.23,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25,111,0.5102040816326531,False,True,True,False,False
602,52,1,21.89879621763757,20.95184062015504,-14.640432432432394,-9.42169784851164,0.0,0.0,True,False,False,True,False,True,False,False,False,True,False,106.09,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,232,0.7551020408163265,False,False,False,True,False
603,53,0,21.89879621763757,20.95184062015504,0.8601143009037884,-27.049698105218543,0.0,0.0,True,False,True,False,False,False,False,False,False,True,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,198,0.6122448979591837,False,False,False,True,False
604,27,0,21.89879621763757,-17.03300532544377,-30.394572535514392,33.05130105401849,58.0,0.1975286889605726,True,False,False,False,True,False,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31,239,0.6326530612244898,False,True,False,True,False
605,44,1,21.89879621763757,6.257337086092729,-30.394572535514392,33.05130105401849,0.0,0.0,True,False,False,False,True,False,False,False,True,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,352,0.3469387755102041,False,False,True,False,False
606,44,0,-23.096539171392862,6.257337086092729,38.16131641791046,33.05130105401849,0.0,0.0,False,True,False,False,True,False,False,False,True,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,89,0.2040816326530612,False,True,False,False,False
607,40,1,21.89879621763757,-19.06215384615383,38.16131641791046,-27.049698105218543,0.0,0.2551810172375146,True,True,False,False,False,False,False,True,False,False,False,314.56,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,349,0.1632653061224489,False,False,False,False,False
608,30,0,21.89879621763757,-17.03300532544377,-30.394572535514392,-9.42169784851164,0.0,0.2551810172375146,True,False,False,False,False,True,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,351,0.0408163265306122,False,False,False,False,False
609,33,0,-23.096539171392862,-19.06215384615383,38.16131641791046,33.05130105401849,13.0,0.1975286889605726,False,True,False,False,True,False,False,True,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,10,0.6530612244897959,False,True,False,True,False
610,52,0,-23.096539171392862,20.95184062015504,-30.394572535514392,33.05130105401849,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,24,0.2244897959183673,False,False,False,False,False
611,44,0,21.89879621763757,6.257337086092729,38.16131641791046,-27.049698105218543,0.0,0.2551810172375146,True,True,False,False,False,False,False,False,True,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,81,0.2040816326530612,True,False,False,False,False
612,69,0,-23.096539171392862,3.071478260869576,-30.394572535514392,-9.42169784851164,153.0,0.1975286889605726,False,False,False,False,False,True,False,False,False,False,True,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,14,0.8367346938775511,True,False,False,True,False
613,56,0,21.89879621763757,20.95184062015504,38.16131641791046,-27.049698105218543,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,127,0.6530612244897959,True,False,False,True,False
614,64,1,-23.096539171392862,3.071478260869576,38.16131641791046,-27.049698105218543,0.0,0.2291836783082623,False,True,False,False,False,False,False,False,False,False,True,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,281,0.4897959183673469,False,False,True,False,False
615,34,0,-23.096539171392862,-19.06215384615383,-30.394572535514392,33.05130105401849,188.0,0.209352755963068,False,False,False,False,True,False,False,True,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,142,0.1428571428571428,True,False,False,False,False
616,65,1,21.89879621763757,3.071478260869576,0.8601143009037884,-9.42169784851164,0.0,0.209352755963068,True,False,True,False,False,True,False,False,False,False,True,154.41,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,139,0.5918367346938775,True,False,False,True,False
617,58,1,-23.096539171392862,20.95184062015504,-30.394572535514392,33.05130105401849,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,74.88,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,343,0.0408163265306122,True,False,False,False,False
618,18,1,21.89879621763757,2.2382000000000004,-30.394572535514392,33.05130105401849,84.0,0.1929924212342249,True,False,False,False,True,False,False,False,False,False,False,265.52,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,41,0.3265306122448979,False,False,True,False,False
619,28,1,21.89879621763757,-17.03300532544377,-14.640432432432394,-27.049698105218543,0.0,0.209352755963068,True,False,False,True,False,False,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31,248,0.6326530612244898,True,False,False,True,False
620,29,0,-23.096539171392862,-17.03300532544377,0.8601143009037884,-27.049698105218543,0.0,0.2551810172375146,False,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,309,0.2448979591836734,True,False,False,False,False
621,31,0,-23.096539171392862,-19.06215384615383,38.16131641791046,33.05130105401849,0.0,0.2291836783082623,False,True,False,False,True,False,False,True,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,138,0.6530612244897959,True,False,False,True,False
622,25,0,21.89879621763757,-17.03300532544377,0.8601143009037884,-27.049698105218543,0.0,0.1932167446382899,True,False,True,False,False,False,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47,91,0.9591836734693876,True,False,False,False,True
623,48,0,-23.096539171392862,6.257337086092729,0.8601143009037884,-27.049698105218543,12.0,0.1932167446382899,False,False,True,False,False,False,False,False,True,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,263,0.8367346938775511,True,False,False,True,False
624,24,0,-23.096539171392862,-17.03300532544377,0.8601143009037884,-9.42169784851164,0.0,0.0,False,False,True,False,False,True,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,42,0.3673469387755102,False,True,True,False,False
625,63,1,-23.096539171392862,3.071478260869576,-14.640432432432394,33.05130105401849,0.0,0.0,False,False,False,True,True,False,False,False,False,False,True,258.53,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,150,0.0612244897959183,False,False,False,False,False
626,48,0,21.89879621763757,6.257337086092729,-14.640432432432394,33.05130105401849,0.0,0.0,True,False,False,True,True,False,False,False,True,False,False,414.54,False,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,307,0.3265306122448979,False,True,True,False,False
627,33,1,-23.096539171392862,-19.06215384615383,38.16131641791046,-9.42169784851164,0.0,0.2291836783082623,False,True,False,False,False,True,False,True,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49,45,1.0,False,True,False,False,True
628,59,0,-23.096539171392862,20.95184062015504,-30.394572535514392,-27.049698105218543,0.0,0.1929924212342249,False,False,False,False,False,False,False,False,False,True,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,349,0.8571428571428571,False,True,False,True,False
629,56,0,21.89879621763757,20.95184062015504,0.8601143009037884,-9.42169784851164,89.0,0.209352755963068,True,False,True,False,False,True,False,False,False,True,False,193.2,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,358,0.3673469387755102,True,False,True,False,False
630,61,1,-23.096539171392862,3.071478260869576,38.16131641791046,-9.42169784851164,0.0,0.1932167446382899,False,True,False,False,False,True,False,False,False,False,True,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,136,0.8979591836734694,False,True,False,True,False
631,36,0,21.89879621763757,-19.06215384615383,38.16131641791046,-9.42169784851164,67.0,0.1975286889605726,True,True,False,False,False,True,False,True,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,161,0.3061224489795918,False,True,False,False,False
632,25,0,21.89879621763757,-17.03300532544377,-14.640432432432394,-27.049698105218543,0.0,0.1932167446382899,True,False,False,True,False,False,True,False,False,False,False,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,33,0.8367346938775511,True,False,False,True,False
633,46,0,21.89879621763757,6.257337086092729,-30.394572535514392,-9.42169784851164,117.0,0.209352755963068,True,False,False,False,False,True,False,False,True,False,False,279.72,False,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,57,0.7551020408163265,True,False,False,True,False
